,user_id,item_id,review_date,rented for,category,size,fit,height_inches,weight,age,rating
8489,989,4456,2018-01-02,2,17,12,1,8,57,13,4
8490,990,680,2013-01-07,1,21,17,2,13,55,19,4
8491,990,918,2014-03-09,3,46,27,1,13,55,19,4
8492,990,748,2014-05-01,7,17,27,1,13,55,19,4
8493,990,2046,2014-05-01,7,33,21,1,13,55,19,4
8494,990,994,2014-12-08,7,47,23,1,13,55,19,4
8495,991,3511,2016-02-08,2,11,9,2,10,37,33,5
8496,991,317,2016-02-12,8,17,12,1,10,37,33,3
8497,991,1267,2016-03-08,8,17,9,3,10,37,33,3
8498,991,3581,2016-04-22,5,50,9,1,10,37,33,5
8499,991,1337,2016-05-20,8,17,9,1,10,37,33,5
8500,991,1074,2016-06-15,8,17,9,1,10,37,33,5
8501,991,2541,2016-06-15,2,48,9,1,10,37,33,5
8502,991,4192,2016-07-14,8,17,9,3,10,37,33,4
8503,991,3172,2016-10-18,2,27,9,1,10,37,33,5
8504,992,572,2014-01-29,3,21,3,1,13,30,24,5
8505,992,486,2015-07-18,7,17,5,1,13,30,24,5
8506,992,1243,2015-11-08,7,17,5,1,13,30,24,5
8507,992,12,2015-11-16,7,17,2,1,13,30,24,5
8508,992,4468,2016-03-02,3,46,5,1,13,30,24,4
8509,992,641,2016-12-26,7,21,2,1,13,30,24,5
8510,992,2058,2017-02-28,3,17,9,1,13,30,24,5
8511,993,5238,2015-03-19,1,17,12,1,14,47,15,5
8512,993,1588,2015-04-01,4,17,12,1,14,47,15,5
8513,993,2757,2015-04-01,4,45,9,3,14,47,15,4
8514,993,1104,2015-05-06,7,17,12,1,14,47,15,5
8515,993,876,2015-05-19,1,17,13,1,14,47,15,5
8516,993,1112,2015-06-10,5,35,12,3,14,47,15,3
8517,993,2899,2015-08-27,8,50,9,1,14,47,15,5
8518,993,4913,2015-08-27,1,17,9,2,14,47,15,5
8519,993,4120,2015-10-01,8,17,12,2,14,47,15,4
8520,993,535,2015-11-10,8,17,14,1,14,47,15,4
8521,993,4849,2015-11-10,2,33,15,1,14,47,15,5
8522,993,5465,2015-11-10,8,17,9,2,14,47,15,4
8523,993,114,2016-01-06,5,17,20,1,14,47,15,4
8524,993,1148,2016-01-06,1,17,12,1,14,47,15,5
8525,993,2459,2016-01-06,1,27,14,1,14,47,15,4
8526,993,2504,2016-01-06,1,3,9,3,14,47,15,2
8527,993,3052,2016-01-06,2,48,14,1,14,47,15,5
8528,993,3142,2016-01-06,8,48,14,1,14,47,15,4
8529,993,3934,2016-01-06,2,11,12,2,14,47,15,5
8530,993,4296,2016-01-06,8,17,14,1,14,47,15,5
8531,993,4754,2016-01-06,5,17,12,1,14,47,15,5
8532,993,4611,2017-05-15,4,17,9,3,14,47,15,3
8533,993,4716,2017-05-15,1,17,14,2,14,47,15,3
8534,993,42,2017-12-13,5,17,9,1,14,47,15,3
8535,994,3379,2016-01-19,2,62,9,3,4,36,17,2
8536,994,1349,2016-03-16,7,17,9,3,4,36,17,5
8537,994,2459,2016-03-16,5,27,9,2,4,36,17,4
8538,994,51,2016-05-20,5,17,9,3,4,36,17,2
8539,994,512,2016-05-20,7,17,9,1,4,36,17,5
8540,994,974,2016-05-20,2,17,5,2,4,36,17,5
8541,994,1124,2016-05-20,5,17,9,1,4,36,17,4
8542,994,1695,2016-05-20,2,17,9,1,4,36,17,4
8543,994,2492,2016-05-20,7,27,9,1,4,36,17,5
8544,994,2756,2016-05-20,5,45,12,1,4,36,17,4
8545,994,3002,2016-05-20,1,48,9,1,4,36,17,2
8546,994,3265,2016-05-20,2,45,9,1,4,36,17,3
8547,994,3371,2016-05-20,8,62,9,1,4,36,17,3
8548,994,3701,2016-05-20,8,16,9,1,4,36,17,5
8549,994,3843,2016-05-20,2,60,9,2,4,36,17,4
8550,994,4216,2016-05-20,5,17,9,1,4,36,17,5
8551,994,4450,2016-05-20,7,17,5,2,4,36,17,2
8552,994,5139,2016-05-20,7,21,9,1,4,36,17,3
8553,995,1817,2017-10-10,6,33,5,1,5,12,25,5
8554,995,4642,2017-10-18,6,17,5,1,5,12,25,3
8555,995,3571,2017-10-23,6,46,2,1,5,12,25,4
8556,995,126,2017-11-01,6,17,5,3,5,12,25,5
8557,995,602,2017-11-01,5,46,5,1,5,12,25,5
8558,995,725,2017-11-01,6,46,5,1,5,12,25,5
8559,995,2600,2017-12-18,2,54,5,1,5,12,25,5
8560,995,3383,2017-12-18,2,54,5,1,5,12,25,3
8561,996,2104,2015-08-28,7,17,5,2,11,32,16,3
8562,996,4850,2015-08-28,4,17,5,1,11,32,16,2
8563,996,239,2016-06-14,5,17,5,1,11,32,16,4
8564,996,460,2016-06-14,7,47,2,1,11,32,16,5
8565,996,1173,2016-06-14,8,33,2,1,11,32,16,5
8566,996,1512,2016-06-14,7,46,9,3,11,32,16,4
8567,996,3492,2016-06-14,5,27,5,1,11,32,16,4
8568,996,4167,2016-06-14,5,17,9,1,11,32,16,5
8569,996,5465,2016-06-14,5,17,2,1,11,32,16,3
8570,997,1131,2016-08-15,1,17,9,1,8,24,27,5
8571,997,1612,2016-08-15,1,17,5,1,8,24,27,5
8572,997,1699,2016-08-15,1,17,9,1,8,24,27,5
8573,997,4477,2016-08-15,4,17,9,1,8,24,27,5
8574,997,457,2016-09-02,2,17,9,2,8,24,27,4
8575,997,1754,2016-09-02,4,17,9,1,8,24,27,4
8576,998,505,2016-05-06,5,17,12,1,6,57,45,2
8577,998,2321,2016-05-09,4,27,16,1,6,57,45,5
8578,998,4957,2016-05-10,4,46,9,1,6,57,45,4
8579,998,3679,2016-06-05,5,27,16,1,6,57,45,5
8580,998,2537,2016-12-28,5,27,12,1,6,57,45,5
8581,998,5351,2017-01-21,4,17,16,1,6,57,45,5
8582,998,4104,2017-05-22,6,68,14,1,6,57,45,5
8583,998,3804,2017-05-28,2,62,14,1,6,57,45,5
8584,998,3923,2017-07-16,4,65,20,1,6,57,45,5
8585,998,4665,2017-09-29,2,17,14,1,6,57,45,5
8586,999,611,2016-06-28,8,17,5,1,9,27,9,5
8587,999,1335,2016-06-28,4,17,9,1,9,27,9,5
8588,999,1765,2016-06-28,4,21,5,1,9,27,9,5
8589,999,1883,2016-06-28,4,46,5,3,9,27,9,5
8590,999,2247,2016-06-28,8,38,5,1,9,27,9,5
8591,999,2439,2016-06-28,4,16,9,1,9,27,9,5
8592,999,2980,2016-06-28,4,2,5,1,9,27,9,5
8593,999,3029,2016-06-28,4,27,9,3,9,27,9,5
8594,999,3607,2016-06-28,4,62,5,1,9,27,9,5
8595,999,3880,2016-06-28,4,50,5,1,9,27,9,5
8596,999,4596,2016-06-28,4,21,5,1,9,27,9,5
8597,999,4608,2016-06-28,2,17,2,2,9,27,9,5
8598,999,4736,2016-06-28,4,17,5,1,9,27,9,5
8599,999,4778,2016-06-28,4,17,5,1,9,27,9,5
8600,999,5169,2016-06-28,4,17,5,1,9,27,9,5
8601,999,5352,2016-06-28,4,17,5,1,9,27,9,5
8602,999,5384,2016-06-28,4,17,9,1,9,27,9,5
8603,999,5492,2016-06-28,4,21,5,1,9,27,9,5
8604,999,937,2016-06-30,4,49,5,1,9,27,9,5
8605,999,1064,2016-06-30,4,33,2,1,9,27,9,5
8606,999,3839,2016-07-05,5,45,5,1,9,27,9,5
8607,999,41,2016-07-07,4,17,5,1,9,27,9,5
8608,999,81,2016-07-07,4,17,9,1,9,27,9,5
8609,999,1361,2016-07-07,4,17,5,1,9,27,9,4
8610,999,2015,2016-07-07,4,17,9,1,9,27,9,5
8611,999,2231,2016-07-07,4,39,9,1,9,27,9,5
8612,999,3121,2016-07-07,4,62,20,3,9,27,9,5
8613,999,3193,2016-07-07,2,62,5,1,9,27,9,5
8614,999,3220,2016-07-07,4,17,5,1,9,27,9,5
8615,999,3341,2016-07-07,4,24,9,3,9,27,9,5
8616,999,4883,2016-07-07,4,17,5,1,9,27,9,5
8617,999,5398,2016-07-07,4,33,5,1,9,27,9,5
8618,999,3987,2016-07-18,4,24,9,2,9,27,9,4
8619,999,4050,2016-07-18,4,24,12,1,9,27,9,5
8620,999,4182,2016-07-18,4,17,9,1,9,27,9,5
8621,999,4185,2016-07-18,4,17,9,1,9,27,9,5
8622,999,2517,2016-07-20,2,45,5,1,9,27,9,5
8623,999,718,2016-11-11,4,21,5,1,9,27,9,5
8624,999,761,2016-11-11,4,17,9,1,9,27,9,5
8625,999,848,2016-11-11,4,21,9,1,9,27,9,5
8626,999,1050,2016-11-11,4,17,5,1,9,27,9,5
8627,999,1273,2016-11-11,4,17,9,1,9,27,9,5
8628,999,1302,2016-11-11,4,21,9,1,9,27,9,5
8629,999,2678,2016-11-11,4,68,5,2,9,27,9,5
8630,999,3236,2016-11-11,4,46,9,1,9,27,9,5
8631,999,3616,2016-11-11,4,17,9,1,9,27,9,5
8632,999,4501,2016-11-11,4,21,9,1,9,27,9,5
8633,999,4541,2016-11-11,4,17,9,1,9,27,9,5
8634,999,4600,2016-11-11,4,17,9,1,9,27,9,5
8635,999,4965,2016-11-11,4,21,5,1,9,27,9,5
8636,999,4980,2016-11-11,4,17,9,1,9,27,9,5
8637,999,5146,2016-11-11,4,17,9,3,9,27,9,5
8638,999,2526,2017-04-03,2,54,5,1,9,27,9,4
8639,999,3021,2017-04-03,2,24,14,1,9,27,9,5
8640,999,4111,2017-04-03,2,24,9,1,9,27,9,5
8641,999,372,2017-04-10,7,17,12,3,9,27,9,5
8642,999,1109,2017-04-10,2,17,5,1,9,27,9,5
8643,999,1520,2017-04-19,2,17,5,1,9,27,9,5
8644,999,3249,2017-04-19,2,24,9,1,9,27,9,5
8645,999,4267,2017-04-19,2,17,9,2,9,27,9,5
8646,999,4981,2017-04-19,5,17,5,1,9,27,9,5
8647,999,2551,2017-04-24,5,24,5,1,9,27,9,5
8648,999,2766,2017-04-24,2,62,9,1,9,27,9,5
8649,999,2942,2017-04-24,2,11,9,1,9,27,9,5
8650,999,3923,2017-04-24,5,65,12,1,9,27,9,5
8651,999,1107,2017-05-03,2,17,5,1,9,27,9,5
8652,999,2261,2017-05-03,2,11,5,1,9,27,9,5
8653,999,2489,2017-05-03,2,68,9,1,9,27,9,5
8654,999,3489,2017-05-03,2,5,12,1,9,27,9,5
8655,999,3686,2017-05-03,8,62,9,1,9,27,9,5
8656,999,4017,2017-05-03,2,14,5,1,9,27,9,5
8657,999,1816,2017-05-15,2,17,5,2,9,27,9,5
8658,999,3959,2017-05-15,2,27,9,1,9,27,9,5
8659,999,5119,2017-05-15,5,17,14,1,9,27,9,5
8660,999,2463,2017-05-22,2,62,9,1,9,27,9,5
8661,999,3588,2017-05-22,2,45,5,1,9,27,9,5
8662,999,3723,2017-05-22,2,27,12,1,9,27,9,5
8663,999,3997,2017-05-22,2,39,5,1,9,27,9,5
8664,999,815,2017-06-27,2,17,5,1,9,27,9,5
8665,999,2049,2017-06-27,6,17,9,1,9,27,9,5
8666,999,3292,2017-06-27,6,62,9,1,9,27,9,5
8667,999,3955,2017-06-27,6,62,5,1,9,27,9,5
8668,999,4043,2017-06-27,5,17,9,1,9,27,9,5
8669,999,4132,2017-06-27,5,27,9,3,9,27,9,5
8670,999,4356,2017-06-27,5,33,5,1,9,27,9,5
8671,999,5433,2017-06-27,2,17,5,1,9,27,9,5
8672,999,5438,2017-06-27,5,17,5,1,9,27,9,5
8673,1000,1867,2013-05-28,1,33,12,1,11,44,14,4
8674,1000,1824,2014-01-01,5,17,14,1,11,44,14,5
8675,1000,538,2014-06-03,5,17,20,1,11,44,14,5
8676,1000,1558,2014-10-16,5,17,9,1,11,44,14,4
8677,1000,4165,2017-07-10,7,17,16,1,11,44,14,5
8678,1001,1827,2016-04-04,2,49,23,1,10,85,40,2
8679,1001,1839,2016-04-04,2,33,23,1,10,85,40,4
8680,1001,5509,2016-04-04,2,17,23,1,10,85,40,2
8681,1001,193,2016-04-12,2,17,23,1,10,85,40,4
8682,1001,1189,2016-04-22,2,17,23,1,10,85,40,4
8683,1001,1732,2016-05-04,2,17,20,1,10,85,40,4
8684,1001,1509,2016-06-20,2,17,20,1,10,85,40,3
8685,1001,138,2016-06-22,2,46,20,1,10,85,40,1
8686,1001,5022,2016-06-30,2,17,23,1,10,85,40,4
8687,1001,773,2016-08-08,2,17,20,1,10,85,40,5
8688,1001,1552,2016-08-11,2,47,23,1,10,85,40,1
8689,1001,4735,2016-08-16,2,17,23,1,10,85,40,4
8690,1001,1179,2016-08-19,8,17,20,3,10,85,40,1
8691,1001,2986,2016-08-20,1,45,20,1,10,85,40,1
8692,1001,4327,2016-08-24,2,17,20,1,10,85,40,4
8693,1001,151,2016-10-05,1,33,20,1,10,85,40,4
8694,1001,705,2016-10-17,2,17,23,1,10,85,40,4
8695,1001,3252,2016-11-10,2,17,23,1,10,85,40,2
8696,1001,4496,2016-11-23,8,17,23,1,10,85,40,4
8697,1001,5038,2016-12-16,2,17,23,1,10,85,40,5
8698,1001,4310,2017-05-10,4,17,23,1,10,85,40,3
8699,1002,194,2017-11-01,8,17,20,1,10,67,22,5
8700,1002,5070,2017-11-01,8,17,20,2,10,67,22,4
8701,1002,4311,2017-11-02,8,17,14,1,10,67,22,5
8702,1002,4586,2017-12-20,8,17,20,1,10,67,22,5
8703,1002,5151,2017-12-20,2,17,14,1,10,67,22,5
8704,1003,2978,2016-03-29,8,50,9,1,15,59,15,4
8705,1003,3167,2016-03-29,5,62,14,1,15,59,15,4
8706,1003,3399,2016-03-29,8,16,14,1,15,59,15,5
8707,1003,250,2017-05-04,8,17,16,1,15,59,15,5
8708,1003,318,2017-05-04,5,17,12,2,15,59,15,4
8709,1003,1531,2017-05-04,6,17,16,1,15,59,15,5
8710,1003,3574,2017-05-04,8,16,14,2,15,59,15,4
8711,1003,1364,2017-05-12,8,17,20,3,15,59,15,4
8712,1004,1928,2015-10-05,5,17,2,1,7,36,23,5
8713,1004,737,2015-11-22,8,17,5,3,7,36,23,3
8714,1004,2176,2015-11-23,2,10,5,2,7,36,23,4
8715,1004,2316,2017-12-04,8,62,9,1,7,36,23,5
8716,1004,2802,2017-12-04,5,38,5,2,7,36,23,2
8717,1004,3691,2017-12-04,5,62,9,2,7,36,23,4
8718,1005,2009,2013-07-12,1,17,14,3,6,52,30,4
8719,1005,748,2013-11-13,7,17,16,1,6,52,30,5
8720,1005,935,2014-01-29,5,46,14,3,6,52,30,5
8721,1005,1621,2014-08-18,7,46,16,3,6,52,30,5
8722,1005,5250,2014-10-05,4,17,16,1,6,52,30,4
8723,1005,4857,2015-11-08,8,46,20,3,6,52,30,5
8724,1005,3730,2016-04-30,4,17,16,1,6,52,30,5
8725,1005,2893,2016-05-18,1,27,16,3,6,52,30,4
8726,1005,915,2017-01-12,5,17,20,3,6,52,30,2
8727,1005,1534,2017-01-24,5,47,20,3,6,52,30,5
8728,1006,1751,2012-02-07,5,17,20,1,10,52,20,5
8729,1006,1376,2014-06-05,4,33,14,1,10,52,20,5
8730,1006,2046,2014-06-05,4,33,15,1,10,52,20,5
8731,1006,213,2015-06-05,5,17,9,1,10,52,20,5
8732,1006,538,2015-06-05,7,17,16,1,10,52,20,5
8733,1007,1341,2015-04-09,5,46,9,3,10,22,24,5
8734,1007,882,2016-02-28,4,17,5,1,10,22,24,5
8735,1007,2102,2016-02-28,5,46,5,1,10,22,24,5
8736,1007,1951,2017-06-27,5,17,5,1,10,22,24,5
8737,1007,3648,2017-07-18,1,45,2,1,10,22,24,5
8738,1008,3347,2017-08-28,8,3,20,2,5,80,23,5
8739,1008,2069,2017-09-08,2,17,14,1,5,80,23,4
8740,1008,2780,2017-09-08,2,3,20,1,5,80,23,5
8741,1008,3795,2017-09-08,2,50,23,1,5,80,23,5
8742,1008,2820,2017-09-21,2,62,14,1,5,80,23,4
8743,1008,3314,2017-09-21,2,62,23,1,5,80,23,4
8744,1008,1911,2017-10-03,2,17,14,1,5,80,23,5
8745,1008,2768,2017-10-12,2,17,14,1,5,80,23,4
8746,1008,397,2017-10-31,2,17,14,2,5,80,23,4
8747,1008,4351,2017-10-31,5,17,23,2,5,80,23,5
8748,1008,278,2018-01-03,5,17,31,1,5,80,23,5
8749,1009,644,2015-02-08,3,21,13,1,13,57,25,5
8750,1009,5102,2015-04-07,1,17,12,1,13,57,25,5
8751,1009,165,2016-07-08,1,17,12,1,13,57,25,4
8752,1009,5328,2016-10-15,3,21,10,1,13,57,25,5
8753,1009,5318,2016-11-12,5,21,12,1,13,57,25,4
8754,1009,2993,2017-04-11,1,17,12,1,13,57,25,5
8755,1009,4274,2017-12-13,3,21,12,1,13,57,25,5
8756,1010,2073,2016-12-12,5,21,13,3,12,42,35,5
8757,1010,3494,2016-12-28,8,24,12,1,12,42,35,4
8758,1010,3075,2017-01-18,2,24,14,1,12,42,35,5
8759,1010,2132,2017-02-09,1,24,14,1,12,42,35,5
8760,1010,3538,2017-05-08,1,27,13,1,12,42,35,4
8761,1010,5272,2017-05-08,3,21,13,1,12,42,35,5
8762,1010,844,2017-09-14,2,17,12,1,12,42,35,5
8763,1011,4563,2016-08-18,3,21,6,1,12,33,23,5
8764,1011,4388,2017-05-19,2,17,5,1,12,33,23,4
8765,1011,4735,2017-05-23,2,17,5,1,12,33,23,4
8766,1011,470,2017-06-03,2,17,5,2,12,33,23,4
8767,1011,1552,2017-06-03,4,47,5,2,12,33,23,5
8768,1011,1653,2017-06-03,2,47,5,2,12,33,23,5
8769,1011,1197,2017-07-06,2,17,5,1,12,33,23,4
8770,1011,5433,2017-07-06,2,17,5,1,12,33,23,4
8771,1011,385,2017-07-19,2,17,5,1,12,33,23,5
8772,1011,327,2017-08-01,6,17,5,1,12,33,23,5
8773,1011,1585,2017-08-02,6,17,5,2,12,33,23,4
8774,1011,2894,2017-08-08,1,45,5,1,12,33,23,5
8775,1011,1185,2017-08-16,2,17,5,1,12,33,23,5
8776,1011,1779,2017-08-25,2,17,5,1,12,33,23,5
8777,1011,2578,2017-09-09,2,47,5,2,12,33,23,3
8778,1011,1688,2017-11-14,2,17,5,2,12,33,23,4
8779,1012,3376,2016-04-13,6,24,14,1,8,47,12,5
8780,1012,263,2016-08-14,1,17,12,1,8,47,12,5
8781,1012,4840,2016-12-08,1,21,16,1,8,47,12,5
8782,1012,179,2017-02-22,4,17,20,2,8,47,12,5
8783,1012,471,2017-02-22,4,17,16,2,8,47,12,5
8784,1012,804,2017-02-22,4,17,14,1,8,47,12,5
8785,1012,1991,2017-02-22,4,46,16,1,8,47,12,5
8786,1012,2020,2017-02-22,4,17,12,1,8,47,12,5
8787,1012,4419,2017-02-22,4,17,16,1,8,47,12,5
8788,1012,5240,2017-02-22,4,21,16,1,8,47,12,5
8789,1013,3341,2017-04-04,8,24,12,1,12,47,26,4
8790,1013,1565,2017-04-05,2,17,12,1,12,47,26,3
8791,1013,1964,2017-04-25,5,17,12,1,12,47,26,5
8792,1013,3668,2017-04-25,2,62,12,1,12,47,26,4
8793,1013,2900,2017-05-09,1,27,12,1,12,47,26,4
8794,1014,538,2015-05-08,3,17,23,2,14,58,29,5
8795,1014,2492,2015-10-12,3,27,24,1,14,58,29,5
8796,1014,518,2016-02-18,1,17,23,1,14,58,29,5
8797,1014,3020,2017-01-31,7,21,5,1,14,58,29,5
8798,1014,382,2017-02-06,5,17,23,2,14,58,29,5
8799,1014,3565,2017-02-06,2,11,27,2,14,58,29,4
8800,1014,1711,2017-06-02,3,21,27,1,14,58,29,4
8801,1015,4983,2015-04-22,6,46,20,3,14,77,13,4
8802,1015,359,2017-03-02,7,17,20,1,14,77,13,4
8803,1015,1771,2017-03-02,7,21,17,2,14,77,13,5
8804,1015,4414,2017-03-02,7,17,20,1,14,77,13,5
8805,1015,606,2017-11-15,7,17,20,1,14,77,13,5
8806,1016,1824,2013-12-14,5,17,20,3,9,62,26,3
8807,1016,1014,2014-10-29,4,17,23,1,9,62,26,4
8808,1016,5071,2015-01-26,4,17,20,1,9,62,26,4
8809,1016,777,2015-05-09,5,46,20,1,9,62,26,5
8810,1016,1535,2015-08-19,5,17,20,1,9,62,26,3
8811,1016,1191,2015-12-19,5,17,16,1,9,62,26,5
8812,1016,5141,2015-12-19,4,46,16,1,9,62,26,5
8813,1016,279,2016-01-24,8,46,20,1,9,62,26,5
8814,1016,2624,2016-01-24,2,62,20,1,9,62,26,4
8815,1016,4359,2016-01-24,8,47,16,1,9,62,26,3
8816,1016,2844,2016-01-25,2,17,20,1,9,62,26,3
8817,1016,4606,2016-02-10,2,47,20,1,9,62,26,3
8818,1016,138,2016-05-12,2,46,20,1,9,62,26,4
8819,1016,4173,2016-05-25,6,21,20,1,9,62,26,4
8820,1016,69,2016-06-19,6,17,20,1,9,62,26,4
8821,1016,797,2016-08-16,2,46,20,3,9,62,26,4
8822,1016,2489,2017-01-28,6,68,14,2,9,62,26,5
8823,1016,5004,2017-01-28,8,17,20,1,9,62,26,4
8824,1016,4232,2017-02-13,2,17,20,1,9,62,26,5
8825,1016,4018,2017-02-18,2,48,20,2,9,62,26,3
8826,1016,2906,2017-04-11,2,24,25,1,9,62,26,3
8827,1016,741,2017-06-08,4,46,20,1,9,62,26,3
8828,1016,1682,2017-06-08,6,33,16,2,9,62,26,5
8829,1016,4707,2017-06-08,8,46,20,2,9,62,26,3
8830,1016,5407,2017-06-08,2,17,20,1,9,62,26,5
8831,1016,873,2017-09-21,7,21,20,1,9,62,26,5
8832,1016,3311,2017-12-25,6,54,20,1,9,62,26,5
8833,1016,3552,2017-12-25,8,2,20,1,9,62,26,3
8834,1017,3439,2015-07-21,5,27,12,1,13,75,17,5
8835,1017,3582,2015-07-21,2,2,16,1,13,75,17,4
8836,1017,4374,2015-12-02,4,46,16,1,13,75,17,5
8837,1017,1681,2016-03-02,2,33,16,2,13,75,17,4
8838,1017,2189,2016-03-02,2,11,14,1,13,75,17,5
8839,1017,3926,2016-03-02,1,27,16,3,13,75,17,3
8840,1017,4885,2016-03-04,2,17,16,1,13,75,17,4
8841,1017,2275,2016-03-20,5,27,20,3,13,75,17,3
8842,1017,4303,2016-06-15,6,17,20,2,13,75,17,4
8843,1017,2683,2016-09-22,2,24,20,1,13,75,17,5
8844,1018,1746,2014-01-01,7,33,9,2,11,36,21,5
8845,1018,5231,2014-02-17,5,17,12,3,11,36,21,4
8846,1018,5306,2014-02-17,5,46,9,1,11,36,21,5
8847,1018,1308,2015-09-28,5,46,12,1,11,36,21,4
8848,1018,4595,2016-06-06,4,17,12,1,11,36,21,5
8849,1019,1657,2016-07-22,8,17,23,1,11,66,45,5
8850,1019,5352,2016-08-21,8,17,23,1,11,66,45,5
8851,1019,1718,2016-08-25,8,46,23,1,11,66,45,5
8852,1019,4432,2016-08-25,8,46,23,1,11,66,45,5
8853,1019,4737,2016-08-25,8,17,23,1,11,66,45,5
8854,1019,1549,2016-09-26,1,17,23,1,11,66,45,5
8855,1019,1895,2016-09-26,8,17,23,1,11,66,45,5
8856,1019,4375,2016-10-02,8,17,23,1,11,66,45,5
8857,1019,1905,2017-04-02,8,17,23,1,11,66,45,5
8858,1020,519,2015-03-24,3,21,10,3,9,37,15,4
8859,1020,5445,2015-04-21,7,46,9,1,9,37,15,5
8860,1020,437,2016-12-02,7,21,9,1,9,37,15,5
8861,1020,4758,2017-04-05,5,47,12,3,9,37,15,4
8862,1020,4996,2017-05-23,7,33,5,1,9,37,15,5
8863,1021,3096,2016-04-27,5,27,23,1,16,100,10,4
8864,1021,1537,2016-06-13,7,21,27,3,16,100,10,4
8865,1021,5325,2016-06-13,4,21,27,1,16,100,10,4
8866,1021,69,2016-06-15,3,17,25,1,16,100,10,5
8867,1021,2756,2016-06-15,5,45,23,1,16,100,10,4
8868,1021,3057,2016-06-15,2,27,23,1,16,100,10,5
8869,1021,3588,2016-06-15,1,45,23,1,16,100,10,4
8870,1021,4449,2016-06-15,5,17,23,1,16,100,10,4
8871,1022,4469,2016-06-20,7,17,8,1,10,42,19,5
8872,1022,1086,2016-10-03,7,17,9,1,10,42,19,5
8873,1022,2022,2017-09-11,3,21,12,1,10,42,19,5
8874,1022,1567,2017-09-19,2,17,12,1,10,42,19,3
8875,1022,1834,2017-09-19,5,17,12,3,10,42,19,4
8876,1022,1074,2017-09-21,8,17,12,1,10,42,19,5
8877,1022,4304,2017-10-12,8,17,12,1,10,42,19,4
8878,1022,3034,2017-10-17,2,62,14,3,10,42,19,5
8879,1022,250,2017-11-03,8,17,12,1,10,42,19,5
8880,1022,3584,2017-11-03,8,62,9,3,10,42,19,4
8881,1022,3759,2017-11-03,8,50,12,1,10,42,19,5
8882,1022,4127,2017-11-03,8,17,14,1,10,42,19,5
8883,1022,1337,2017-11-29,5,17,14,1,10,42,19,5
8884,1023,4469,2015-10-04,3,17,9,1,9,32,34,5
8885,1023,1846,2016-01-19,2,17,9,1,9,32,34,4
8886,1023,3377,2016-01-28,2,32,9,1,9,32,34,5
8887,1023,972,2016-02-07,2,17,9,1,9,32,34,5
8888,1023,2675,2016-02-11,2,62,9,2,9,32,34,3
8889,1023,3189,2016-02-16,2,59,9,2,9,32,34,4
8890,1023,879,2016-02-21,5,17,9,1,9,32,34,5
8891,1023,7,2016-03-04,8,17,9,1,9,32,34,5
8892,1023,2796,2016-03-04,8,17,9,2,9,32,34,4
8893,1023,1097,2016-04-08,3,46,9,1,9,32,34,5
8894,1023,843,2016-04-15,2,46,9,1,9,32,34,4
8895,1023,4359,2016-04-19,8,47,9,3,9,32,34,5
8896,1023,5203,2016-05-13,8,46,9,1,9,32,34,5
8897,1023,1111,2016-08-02,2,17,9,1,9,32,34,5
8898,1023,5127,2016-08-02,2,47,5,2,9,32,34,5
8899,1023,4597,2017-04-12,2,17,9,1,9,32,34,5
8900,1023,4715,2017-04-22,2,17,5,2,9,32,34,4
8901,1023,1847,2017-06-28,2,17,9,1,9,32,34,5
8902,1023,2874,2017-09-03,2,62,9,2,9,32,34,5
8903,1023,4475,2017-09-25,8,17,9,1,9,32,34,4
8904,1023,1330,2017-10-30,2,34,9,3,9,32,34,4
8905,1024,3559,2015-11-11,1,27,12,1,8,32,22,4
8906,1024,2978,2016-02-01,8,50,9,1,8,32,22,4
8907,1024,3006,2016-02-09,2,24,12,3,8,32,22,4
8908,1024,31,2016-02-23,5,46,12,1,8,32,22,4
8909,1024,5352,2016-05-23,8,17,9,3,8,32,22,4
8910,1024,974,2016-07-20,1,17,5,2,8,32,22,4
8911,1024,2923,2016-09-01,1,50,9,1,8,32,22,5
8912,1025,3575,2017-03-15,6,11,20,1,7,36,16,4
8913,1025,5038,2017-03-16,2,17,16,1,7,36,16,4
8914,1025,4407,2017-03-20,8,17,16,3,7,36,16,3
8915,1025,3443,2017-03-30,5,47,20,1,7,36,16,5
8916,1025,1762,2017-04-20,6,17,12,3,7,36,16,3
8917,1025,411,2017-05-25,2,17,14,1,7,36,16,5
8918,1025,205,2017-06-15,8,47,16,3,7,36,16,3
8919,1026,572,2014-05-29,3,21,9,1,7,32,31,5
8920,1026,4312,2014-09-01,7,17,9,1,7,32,31,5
8921,1026,701,2015-04-29,3,21,9,1,7,32,31,4
8922,1026,1435,2015-07-30,3,21,8,1,7,32,31,4
8923,1026,2327,2015-07-30,5,45,9,1,7,32,31,4
8924,1026,1083,2015-09-24,8,46,9,1,7,32,31,5
8925,1026,3692,2015-12-18,5,45,12,1,7,32,31,5
8926,1026,1630,2016-03-02,4,17,12,3,7,32,31,4
8927,1026,1937,2016-10-11,7,17,9,1,7,32,31,5
8928,1026,2834,2016-10-11,7,17,9,1,7,32,31,5
8929,1026,5066,2016-10-11,8,47,9,1,7,32,31,4
8930,1027,3717,2017-06-23,2,17,5,2,7,12,18,4
8931,1027,2829,2017-09-19,2,62,9,1,7,12,18,4
8932,1027,1911,2017-10-06,2,17,5,1,7,12,18,4
