,user_id,item_id,rating
3669,574,3976,4
3670,574,4769,3
3671,574,662,3
3672,574,5307,5
3673,574,875,3
3674,574,3901,4
3675,574,4180,5
3676,575,1514,4
3677,575,743,5
3678,575,958,4
3679,575,4656,4
3680,575,1647,5
3681,576,3240,5
3682,576,667,5
3683,576,4469,5
3684,576,3340,5
3685,577,777,5
3686,577,4825,5
3687,577,1928,5
3688,577,1020,5
3689,577,1587,5
3690,577,2062,5
3691,578,3,5
3692,578,2840,5
3693,578,151,4
3694,579,968,4
3695,579,963,4
3696,579,1591,5
3697,579,5343,5
3698,580,2002,5
3699,580,3399,5
3700,580,4183,5
3701,581,1758,5
3702,581,4617,3
3703,581,1416,5
3704,582,533,5
3705,582,596,5
3706,582,572,5
3707,583,254,4
3708,583,604,5
3709,583,613,3
3710,584,3088,4
3711,584,224,5
3712,584,463,4
3713,585,476,5
3714,585,2468,5
3715,585,2639,5
3716,586,486,5
3717,586,2413,5
3718,586,1321,5
3719,586,40,5
3720,586,1257,5
3721,586,1349,5
3722,587,460,4
3723,587,695,4
3724,587,4830,5
3725,588,4050,4
3726,588,411,4
3727,588,4895,4
3728,588,4017,5
3729,589,1321,5
3730,589,303,4
3731,589,3501,5
3732,590,2006,5
3733,590,2852,4
3734,590,3854,5
3735,590,1807,4
3736,590,2636,4
3737,590,3088,4
3738,590,3378,4
3739,590,4081,4
3740,590,209,3
3741,590,1038,2
3742,590,1657,4
3743,590,3221,2
3744,590,3367,5
3745,590,4297,3
3746,591,126,1
3747,591,1534,4
3748,591,2597,5
3749,591,3839,5
3750,592,460,4
3751,592,2141,4
3752,592,2893,4
3753,592,3465,5
3754,592,586,5
3755,593,277,5
3756,593,1864,5
3757,593,5024,4
3758,593,1600,5
3759,593,4867,3
3760,593,4239,5
3761,593,4801,5
3762,593,3082,3
3763,594,1289,5
3764,594,4282,4
3765,594,4185,3
3766,595,3254,5
3767,595,4237,5
3768,595,5008,5
3769,595,5348,4
3770,596,5205,5
3771,596,3206,5
3772,596,5444,5
3773,596,1197,3
3774,596,3407,4
3775,597,259,5
3776,597,1735,5
3777,597,4850,3
3778,597,1576,5
3779,597,2106,5
3780,597,49,5
3781,597,204,5
3782,597,979,5
3783,597,3484,3
3784,597,3639,5
3785,598,875,5
3786,598,467,5
3787,598,2583,5
3788,598,4140,5
3789,598,2729,5
3790,598,4942,5
3791,598,4709,5
3792,598,1931,5
3793,598,4633,5
3794,598,4645,5
3795,598,5174,4
3796,598,3731,5
3797,598,4435,5
3798,598,4452,5
3799,598,837,5
3800,598,904,5
3801,598,4808,5
3802,599,900,5
3803,599,1354,5
3804,599,1535,5
3805,600,572,5
3806,600,463,4
3807,600,2503,5
3808,601,1152,4
3809,601,1436,5
3810,601,460,4
3811,601,5215,5
3812,601,2024,5
3813,601,2897,5
3814,601,4224,5
3815,602,3445,5
3816,602,2065,5
3817,602,5155,5
3818,603,902,4
3819,603,1243,4
3820,603,2668,4
3821,603,3278,4
3822,603,2324,4
3823,604,924,5
3824,604,4824,5
3825,604,165,5
3826,604,239,5
3827,604,1954,5
3828,604,4242,5
3829,604,4718,5
3830,604,1694,5
3831,604,456,5
3832,604,4331,4
3833,605,518,5
3834,605,302,5
3835,605,2684,5
3836,605,3593,5
3837,605,385,5
3838,605,4376,5
3839,605,4883,3
3840,605,4919,5
3841,606,4737,5
3842,606,1924,5
3843,606,1074,3
3844,606,4918,5
3845,606,5004,5
3846,607,1606,4
3847,607,994,4
3848,607,3855,5
3849,608,650,5
3850,608,1059,5
3851,608,2792,5
3852,609,1657,5
3853,609,2414,4
3854,609,1147,5
3855,610,4897,4
3856,610,763,4
3857,610,4102,4
3858,610,652,5
3859,611,5102,5
3860,611,597,5
3861,611,1014,5
3862,611,430,4
3863,611,806,5
3864,611,1551,4
3865,611,5227,5
3866,611,268,5
3867,611,1704,5
3868,611,2718,4
3869,611,4289,5
3870,612,1912,4
3871,612,1020,5
3872,612,1806,4
3873,613,2863,5
3874,613,2239,5
3875,613,3256,5
3876,613,4303,4
3877,613,5185,5
3878,613,2106,3
3879,613,3602,3
3880,614,4763,5
3881,614,4022,5
3882,614,1510,5
3883,615,776,4
3884,615,2685,4
3885,615,1395,5
3886,616,5408,3
3887,616,508,5
3888,616,871,5
3889,616,2327,5
3890,616,980,5
3891,617,748,5
3892,617,1005,5
3893,617,1532,5
3894,618,837,5
3895,618,1308,5
3896,618,4782,5
3897,618,1725,4
3898,618,864,5
3899,618,4805,5
3900,618,5338,5
3901,619,101,5
3902,619,147,4
3903,619,1437,5
3904,619,1441,5
3905,619,1700,5
3906,619,1716,5
3907,619,1924,4
3908,619,1932,4
3909,619,4273,5
3910,619,4587,5
3911,619,4597,4
3912,619,4659,5
3913,619,5078,4
3914,619,5128,5
3915,619,5203,5
3916,620,1201,4
3917,620,4183,5
3918,620,4248,4
3919,621,1835,5
3920,621,222,5
3921,621,2007,5
3922,621,587,5
3923,622,1621,5
3924,622,1678,5
3925,622,782,5
3926,623,381,5
3927,623,268,3
3928,623,564,2
3929,624,4609,5
3930,624,4941,5
3931,624,5141,5
3932,624,2968,5
3933,625,1514,4
3934,625,301,5
3935,625,1408,5
3936,625,1959,4
3937,625,791,5
3938,625,343,3
3939,625,4207,5
3940,625,4767,5
3941,625,5112,5
3942,625,1609,5
3943,625,5485,2
3944,626,538,4
3945,626,2023,5
3946,626,2011,5
3947,627,1084,5
3948,627,1083,5
3949,627,160,5
3950,628,484,5
3951,628,486,5
3952,628,519,4
3953,629,3279,5
3954,629,4023,5
3955,629,3635,5
3956,629,3297,3
3957,629,1190,3
3958,629,3454,5
3959,629,4150,5
3960,629,86,4
3961,629,3068,5
3962,629,3419,5
3963,629,2697,5
3964,629,3037,4
3965,629,4121,5
3966,629,472,4
3967,629,1911,5
3968,629,3467,4
3969,629,5183,4
3970,629,3063,5
3971,629,999,4
3972,630,489,5
3973,630,927,5
3974,630,1482,5
3975,631,1152,5
3976,631,564,5
3977,631,499,4
3978,632,1087,5
3979,632,1605,4
3980,632,1725,4
3981,632,2909,3
3982,632,5088,5
3983,632,939,4
3984,633,3358,4
3985,633,2442,5
3986,633,2327,5
3987,633,4673,5
3988,633,2437,5
3989,634,927,5
3990,634,239,5
3991,634,135,5
3992,634,5413,5
3993,634,956,5
3994,635,809,5
3995,635,2970,4
3996,635,139,4
3997,635,2517,5
3998,636,582,5
3999,636,1574,5
4000,636,1243,4
4001,636,4314,4
4002,637,766,4
4003,637,924,4
4004,637,3752,5
4005,637,5491,5
4006,637,1331,5
4007,638,572,5
4008,638,4529,5
4009,638,4918,5
4010,639,2082,4
4011,639,5005,4
4012,639,697,5
4013,639,4985,5
4014,640,499,4
4015,640,748,5
4016,640,4869,5
4017,641,4661,5
4018,641,5362,2
4019,641,5370,3
4020,642,2302,4
4021,642,1514,4
4022,642,3054,2
4023,642,3094,4
4024,642,2842,5
4025,642,1967,5
4026,642,2287,5
4027,642,3925,5
4028,642,1722,3
4029,642,4920,4
4030,642,3678,5
4031,642,4728,5
4032,642,4250,4
4033,642,4364,4
4034,642,5160,5
4035,642,1135,5
4036,642,4710,5
4037,642,2531,4
4038,642,2463,4
4039,642,2308,4
4040,643,499,4
4041,643,11,5
4042,643,1452,4
4043,643,641,4
4044,643,2281,5
4045,643,5215,5
4046,644,4556,5
4047,644,2669,5
4048,644,1268,3
4049,645,5205,5
4050,645,357,5
4051,645,409,4
4052,645,2252,5
4053,646,1532,5
4054,646,2246,4
4055,646,3692,3
4056,646,749,5
4057,646,850,5
4058,646,1051,5
4059,647,4898,4
4060,647,3348,5
4061,647,4215,4
4062,647,4735,4
4063,647,1100,4
4064,647,4024,4
4065,647,171,3
4066,648,1558,5
4067,648,3855,5
4068,648,1043,5
4069,649,5002,5
4070,649,2246,5
4071,649,2682,5
4072,649,3098,5
4073,650,4505,4
4074,650,5214,4
4075,650,1994,5
4076,650,2248,5
4077,650,5460,5
4078,650,600,5
4079,651,1112,4
4080,651,1084,5
4081,651,1013,4
4082,651,766,5
4083,652,110,5
4084,652,465,5
4085,652,904,4
4086,652,1045,5
4087,652,1307,4
4088,652,1445,4
4089,652,1797,5
4090,652,2028,5
4091,652,2600,5
4092,652,3191,5
4093,652,4636,5
4094,652,5189,5
4095,652,5343,5
4096,652,4239,5
4097,652,435,5
4098,652,1287,5
4099,652,3516,5
4100,652,1638,5
4101,652,3739,5
4102,652,2240,5
4103,652,954,5
4104,652,1531,5
4105,652,2010,5
4106,652,3068,5
4107,653,3841,5
4108,653,1971,5
4109,653,4781,4
4110,654,3339,4
4111,654,1031,5
4112,654,2226,3
4113,654,2423,4
4114,654,2675,4
4115,654,2804,5
4116,654,3189,5
4117,654,3320,5
4118,654,3619,4
4119,654,4478,5
4120,654,1626,4
4121,654,4303,5
4122,654,4885,4
4123,654,2647,5
4124,654,3776,4
4125,654,932,5
4126,654,4332,5
4127,654,4767,4
4128,654,1973,4
4129,654,1809,4
4130,654,5038,5
4131,654,2600,4
4132,654,1567,5
4133,654,3097,3
4134,654,3680,4
4135,654,4936,5
4136,654,694,5
4137,654,2070,5
4138,655,1203,4
4139,655,4883,4
4140,655,5129,5
4141,655,1996,2
4142,655,3847,5
4143,655,1780,5
4144,655,2707,4
4145,656,28,4
4146,656,1208,5
4147,656,1657,5
4148,656,3252,5
4149,657,532,5
4150,657,3635,5
4151,657,4648,5
4152,657,1431,5
4153,657,1852,5
4154,658,572,5
4155,658,1502,4
4156,658,1763,5
4157,658,3679,5
4158,658,268,5
4159,658,3168,3
4160,658,534,3
4161,658,2959,5
4162,658,2061,5
4163,658,109,4
4164,659,1514,5
4165,659,2023,5
4166,659,1137,5
4167,660,1387,5
4168,660,254,4
4169,660,1972,4
4170,660,1997,4
4171,660,1335,1
4172,660,5212,4
4173,660,1321,4
4174,661,1502,5
4175,661,241,4
4176,661,3679,2
4177,661,3477,3
4178,661,5262,5
4179,661,4261,4
4180,661,900,4
4181,661,1060,5
4182,661,1555,5
4183,661,4145,5
4184,661,4821,5
4185,661,2909,5
4186,661,2132,5
4187,661,3657,5
4188,662,748,5
4189,662,2094,5
4190,662,4263,5
4191,663,623,5
4192,663,714,4
4193,663,866,4
4194,664,652,2
4195,664,486,4
4196,664,2730,5
4197,665,3162,4
4198,665,3703,3
4199,665,2872,5
4200,665,3366,5
4201,665,2683,5
4202,665,4478,5
4203,665,51,5
4204,665,5031,5
4205,665,1574,5
4206,665,695,5
4207,666,3761,4
4208,666,931,5
4209,666,2249,5
4210,666,1706,5
4211,667,538,5
4212,667,228,5
4213,667,866,4
4214,667,773,5
4215,668,1298,5
4216,668,3738,4
4217,668,2610,5
4218,668,5083,5
4219,668,3083,4
4220,668,1835,5
4221,668,3651,4
4222,668,1238,5
4223,669,1758,5
4224,669,1118,4
4225,669,766,5
4226,670,680,5
4227,670,1866,5
4228,670,1035,5
4229,670,2316,5
4230,670,2896,5
4231,670,537,5
4232,670,4781,5
4233,671,782,5
4234,671,582,5
4235,671,1855,5
4236,672,1013,5
4237,672,1280,5
4238,672,2006,5
4239,672,2059,5
4240,672,4626,5
4241,673,1606,4
4242,673,1598,5
4243,673,4627,5
4244,674,5362,5
4245,674,4833,4
4246,674,48,5
4247,675,2843,4
4248,675,3901,5
4249,675,1574,5
4250,675,4094,3
4251,675,107,4
4252,676,1648,5
4253,676,1657,5
4254,676,4568,4
4255,676,1841,5
4256,676,900,5
4257,677,633,5
4258,677,499,3
4259,677,1112,5
4260,678,1978,5
4261,678,1460,5
4262,678,538,5
4263,679,1709,4
4264,679,5227,3
4265,679,1866,5
4266,679,2035,4
4267,679,1086,5
4268,680,706,3
4269,680,809,5
4270,680,2843,3
4271,681,4643,4
4272,681,2044,4
4273,681,3203,5
4274,681,1087,5
4275,681,3980,5
4276,681,4061,5
4277,681,3947,5
4278,682,876,4
4279,682,3479,4
4280,682,2683,4
4281,683,491,5
4282,683,983,5
4283,683,957,4
4284,683,597,5
4285,683,69,5
4286,684,4302,5
4287,684,4207,5
4288,684,459,5
4289,684,3204,4
4290,685,3,5
4291,685,5001,5
4292,685,759,5
4293,685,1542,5
4294,685,604,4
4295,685,491,5
4296,685,123,5
4297,685,958,5
4298,685,1048,5
4299,685,2517,5
4300,685,4292,5
4301,685,750,5
4302,685,5378,5
4303,685,737,5
4304,685,2021,5
4305,685,1943,5
4306,685,2048,5
4307,685,4251,4
4308,686,3838,5
4309,686,4477,5
4310,686,2822,3
4311,686,3434,3
4312,686,855,4
4313,686,4207,4
4314,686,2859,4
4315,686,3229,4
4316,686,3738,5
4317,686,750,5
4318,686,4471,1
4319,686,123,4
4320,686,5146,3
4321,687,104,5
4322,687,480,5
4323,687,616,5
4324,687,1092,5
4325,687,1102,5
4326,687,1443,5
4327,687,1604,5
4328,687,1785,5
4329,687,1980,5
4330,687,2218,5
4331,687,2315,5
4332,687,2446,5
4333,687,2463,5
4334,687,2521,5
4335,687,2576,5
4336,687,2664,5
4337,687,2766,5
4338,687,2816,5
4339,687,2856,5
4340,687,3021,5
4341,687,3090,5
4342,687,3248,5
4343,687,3249,5
4344,687,3259,5
4345,687,3496,5
4346,687,3567,5
4347,687,3596,5
4348,687,3671,5
4349,687,3907,5
4350,687,3969,5
4351,687,3982,5
4352,687,3996,5
4353,687,4052,5
4354,687,4378,5
4355,687,4977,5
4356,687,5200,5
4357,687,5433,5
4358,687,3025,5
4359,687,3250,5
4360,687,3307,5
4361,687,3657,5
4362,687,3751,5
4363,687,3933,5
4364,687,4054,5
4365,687,4062,5
4366,687,4143,5
4367,687,2143,5
4368,687,2216,5
4369,687,2260,5
4370,687,2318,5
4371,687,2407,5
4372,687,2479,5
4373,687,2660,5
4374,687,2672,5
4375,687,2726,5
4376,687,2963,5
4377,687,3046,5
4378,687,3064,5
4379,687,3145,5
4380,687,3266,5
4381,687,3574,5
4382,687,3836,5
4383,687,3997,5
4384,687,4044,5
4385,688,613,5
4386,688,1867,5
4387,688,1318,5
4388,688,5001,5
4389,688,4180,5
4390,688,2977,5
4391,688,4120,5
4392,688,2955,4
4393,688,4207,5
4394,688,4441,4
4395,688,5352,4
4396,688,961,5
4397,688,5308,4
4398,688,457,5
4399,688,2855,4
4400,688,2629,5
4401,688,4478,4
4402,688,5396,4
4403,689,1435,5
4404,689,86,5
4405,689,2441,5
4406,690,5445,5
4407,690,1532,4
4408,690,5296,5
4409,690,5212,5
4410,690,4664,2
4411,690,3493,4
4412,690,5062,5
4413,691,4398,4
4414,691,1849,5
4415,691,1882,4
4416,691,3491,4
4417,692,2130,4
4418,692,2543,4
4419,692,1577,4
4420,693,699,5
4421,693,1053,5
4422,693,1036,4
4423,693,1084,4
4424,694,1758,4
4425,694,274,5
4426,694,4116,4
4427,694,5186,4
4428,694,2350,4
4429,695,303,5
4430,695,4054,3
4431,695,2529,3
4432,696,2875,5
4433,696,4133,5
4434,696,1488,5
4435,696,3647,5
4436,696,1031,5
4437,697,1423,4
4438,697,438,5
4439,697,1824,5
4440,697,2017,5
4441,697,69,5
4442,697,969,5
4443,697,2843,4
4444,697,1675,5
4445,698,782,5
4446,698,334,5
4447,698,272,5
4448,698,641,5
4449,699,538,5
4450,699,1104,3
4451,699,1268,4
4452,699,4764,5
4453,700,1005,5
4454,700,766,4
4455,700,3730,4
4456,701,1605,4
4457,701,4213,5
4458,701,5099,4
4459,702,5017,3
4460,702,647,1
4461,702,5058,5
4462,702,2372,5
4463,702,2844,5
4464,702,737,5
4465,702,5430,4
4466,702,252,3
4467,702,4083,5
4468,702,4331,3
4469,702,2461,5
4470,702,4920,4
4471,702,959,5
4472,702,1834,5
4473,702,4626,5
4474,702,1552,4
4475,702,2079,5
4476,702,4452,4
4477,702,3949,5
4478,702,4232,5
4479,702,681,5
4480,703,2214,5
4481,703,3731,5
4482,703,2475,5
4483,703,2525,5
4484,703,2728,5
4485,703,2973,5
4486,703,3440,5
4487,703,3479,5
4488,703,3920,5
4489,703,4029,5
4490,703,596,5
4491,703,3399,5
4492,703,1864,5
4493,704,430,3
4494,704,1416,5
4495,704,2035,5
4496,704,1415,5
4497,704,946,5
4498,704,647,4
4499,704,5100,5
4500,704,1823,5
4501,705,46,4
4502,705,864,4
4503,705,4255,5
4504,705,3471,4
4505,705,3884,4
4506,705,2537,4
4507,705,1853,5
4508,706,1599,4
4509,706,3555,5
4510,706,4617,5
4511,706,4752,5
4512,707,1044,4
4513,707,3312,5
4514,707,4530,5
4515,707,1856,5
4516,707,4462,5
4517,707,5058,5
4518,707,2459,5
4519,707,4918,5
4520,707,1124,5
4521,707,2475,2
4522,707,3238,5
4523,707,5093,5
4524,707,1612,5
4525,708,777,4
4526,708,1435,4
4527,708,677,4
4528,708,3096,3
4529,708,165,4
4530,708,486,4
4531,708,4412,5
4532,708,4134,4
4533,709,641,5
4534,709,834,5
4535,709,4424,5
4536,709,4660,5
4537,709,4462,3
4538,709,5085,5
4539,709,5479,5
4540,709,5141,5
4541,709,1667,3
4542,709,752,5
4543,709,4478,5
4544,709,295,5
4545,709,334,4
4546,709,1722,5
4547,710,900,5
4548,710,4883,5
4549,710,5396,5
4550,710,1657,5
4551,710,182,5
4552,710,1754,5
4553,710,3422,5
4554,710,4126,4
4555,710,4192,5
4556,710,5350,4
4557,710,3822,5
4558,710,4976,5
4559,710,1948,5
4560,710,509,5
4561,710,831,5
4562,710,4568,5
4563,710,5299,5
4564,710,5437,5
4565,710,1065,5
4566,710,1433,5
4567,710,2629,5
4568,710,2504,3
4569,711,738,3
4570,711,1868,3
4571,711,2987,4
4572,711,2624,4
4573,712,553,5
4574,712,1423,5
4575,712,1836,4
4576,712,4520,5
4577,713,1463,5
4578,713,634,5
4579,713,488,5
4580,714,538,4
4581,714,1558,5
4582,714,3377,5
4583,715,533,5
4584,715,181,5
4585,715,958,5
4586,715,1387,5
4587,715,3573,4
4588,715,4296,5
4589,715,4785,5
4590,715,4791,5
4591,715,1483,5
4592,715,2102,5
4593,716,538,4
4594,716,2046,5
4595,716,2119,4
4596,717,739,4
4597,717,4140,4
4598,717,2875,4
4599,717,4133,4
4600,717,73,4
4601,717,1879,4
4602,717,1938,4
4603,718,1897,5
4604,718,4663,5
4605,718,307,5
4606,718,230,5
4607,718,102,5
4608,719,3252,5
4609,719,4303,5
4610,719,1421,5
4611,719,843,4
4612,719,331,5
4613,719,449,4
4614,719,4374,5
4615,719,4130,4
4616,719,2619,4
4617,719,4094,5
4618,719,1552,4
4619,719,4850,5
4620,719,49,5
4621,719,4764,5
4622,719,615,5
4623,719,752,5
4624,719,1626,4
4625,719,1695,5
4626,719,3367,5
4627,719,961,4
4628,719,1466,5
4629,719,134,5
4630,719,839,5
4631,719,1392,4
4632,719,3501,5
4633,719,231,5
4634,719,1310,5
4635,719,4626,5
4636,719,4981,5
4637,719,1484,5
4638,719,421,5
4639,719,506,5
4640,719,1423,4
4641,719,124,5
4642,719,369,5
4643,719,946,5
4644,719,1513,5
4645,719,4601,5
4646,719,4867,5
4647,719,5203,5
4648,719,5228,5
4649,719,5424,5
4650,719,4242,5
4651,719,239,5
4652,719,922,5
4653,719,1050,5
4654,719,1104,5
4655,719,1783,5
4656,719,1949,5
4657,719,4526,5
4658,719,4901,5
4659,719,5119,5
4660,719,5479,5
4661,719,4406,5
4662,719,914,5
4663,719,1176,5
4664,719,1374,5
4665,719,668,5
4666,719,714,4
4667,719,5109,5
4668,719,4759,5
4669,719,74,5
4670,719,1774,5
4671,719,4507,5
4672,719,1061,5
4673,719,4195,5
4674,719,5496,5
4675,719,3717,5
4676,719,5046,5
4677,719,1486,5
4678,719,1956,4
4679,719,4385,5
4680,719,157,5
4681,719,768,5
4682,719,3053,5
4683,719,4835,5
4684,719,661,5
4685,719,1079,5
4686,719,1683,5
4687,719,4700,5
4688,719,393,5
4689,719,1121,5
4690,719,1736,5
4691,719,5364,5
4692,719,1375,5
4693,719,1640,4
4694,719,10,5
4695,719,677,5
4696,719,1696,5
4697,719,1832,5
4698,719,3071,5
4699,719,4457,5
4700,719,5028,5
4701,719,4871,5
4702,720,3096,5
4703,720,1034,5
4704,720,1667,5
4705,720,2286,5
4706,720,5444,4
4707,720,5491,5
4708,721,2731,3
4709,721,4266,4
4710,721,388,5
4711,722,1901,5
4712,722,737,4
4713,722,3320,4
4714,722,1846,5
4715,723,1610,5
4716,723,1306,5
4717,723,2994,5
4718,723,989,3
4719,724,5395,5
4720,724,813,2
4721,724,2910,5
4722,724,3496,4
4723,725,3201,5
4724,725,536,4
4725,725,5158,4
4726,726,572,5
4727,726,2194,4
4728,726,317,3
4729,727,538,5
4730,727,1558,5
4731,727,1150,5
4732,727,782,5
4733,728,1167,5
4734,728,868,4
4735,728,1439,5
4736,728,1553,5
4737,728,1684,5
4738,728,734,4
4739,728,5362,4
4740,728,454,5
4741,729,1565,4
4742,729,1546,4
4743,729,4210,5
4744,730,1707,4
4745,730,279,5
4746,730,1192,3
4747,730,4464,4
4748,730,387,4
4749,731,1267,5
4750,731,881,5
4751,731,4224,5
4752,731,3312,4
4753,731,5206,5
4754,732,4481,4
4755,732,2578,5
4756,732,259,4
4757,732,1049,5
4758,732,2876,5
4759,732,5173,4
4760,732,224,5
4761,732,3938,5
4762,732,4323,5
4763,732,611,4
4764,733,1014,4
4765,733,1020,5
4766,733,3300,5
4767,734,2663,5
4768,734,3737,4
4769,734,1349,5
4770,734,951,5
4771,734,4451,5
4772,734,5414,5
4773,734,4446,5
4774,734,5462,4
4775,734,1722,5
4776,735,1435,5
4777,735,1758,5
4778,735,467,5
4779,736,1394,4
4780,736,430,5
4781,736,3096,4
4782,737,1466,5
4783,737,3707,5
4784,737,2415,5
4785,738,3537,5
4786,738,1981,5
4787,738,4526,5
4788,738,4025,5
4789,738,4901,5
4790,738,4295,5
4791,738,1531,5
4792,738,1635,5
4793,739,538,4
4794,739,1558,3
4795,739,1621,4
4796,740,1746,5
4797,740,1188,5
4798,740,652,5
4799,740,957,5
4800,740,5353,5
4801,741,538,5
4802,741,4431,4
4803,741,5069,5
4804,741,981,4
4805,741,278,5
4806,741,2952,5
4807,741,4895,5
4808,741,1783,5
4809,741,2552,5
4810,742,2671,3
4811,742,4334,4
4812,742,4657,2
4813,742,740,3
4814,742,168,5
4815,742,1979,5
4816,743,1236,4
4817,743,1018,5
4818,743,3838,5
4819,743,2058,5
4820,743,2082,5
4821,743,4629,4
4822,743,3023,5
4823,743,3492,5
4824,743,3869,5
4825,743,2548,3
4826,743,2582,5
4827,743,2962,5
4828,743,2802,3
4829,744,1790,5
4830,744,1319,5
4831,744,1693,5
4832,744,3271,5
4833,744,1867,5
4834,744,5017,5
4835,744,317,5
4836,744,5307,5
4837,744,1129,5
4838,744,2872,5
4839,744,3920,5
4840,744,4172,5
4841,744,198,5
4842,744,455,5
4843,744,2849,4
4844,744,3172,5
4845,745,1563,5
4846,745,3501,5
4847,745,2300,5
4848,746,2273,5
4849,746,3883,5
4850,746,1635,5
4851,747,1306,3
4852,747,3112,2
4853,747,1100,5
4854,747,5385,5
4855,747,3737,5
4856,747,4672,5
4857,747,1628,5
4858,747,1185,4
4859,747,4066,5
4860,748,460,4
4861,748,766,5
4862,748,473,5
4863,748,646,5
4864,748,2098,5
4865,749,1182,5
4866,749,1194,5
4867,749,3148,5
4868,750,2011,3
4869,750,1403,5
4870,750,1105,5
4871,750,1452,4
4872,750,1729,4
4873,751,641,4
4874,751,1386,5
4875,751,5483,5
4876,751,1869,5
4877,751,2174,5
4878,752,1254,4
4879,752,1629,5
4880,752,2877,4
4881,753,748,5
4882,753,499,5
4883,753,559,5
4884,753,2094,5
4885,754,1451,5
4886,754,739,4
4887,754,2441,4
4888,754,527,3
4889,754,4334,4
4890,754,2855,5
4891,754,4266,4
4892,755,4431,5
4893,755,3537,5
4894,755,5103,5
4895,755,523,4
4896,756,957,4
4897,756,1746,2
4898,756,476,3
4899,756,1422,3
4900,756,4169,5
4901,757,1850,5
4902,757,4506,5
4903,757,1441,5
4904,757,5269,5
4905,757,5349,5
4906,757,1165,5
4907,757,1975,5
4908,757,3343,5
4909,757,523,5
4910,757,616,3
4911,757,709,5
4912,757,837,5
4913,757,1091,5
4914,757,1248,5
4915,757,1365,5
4916,757,1929,5
4917,757,2547,5
4918,757,2809,5
4919,757,3732,5
4920,757,3937,4
4921,757,3994,5
4922,757,4019,4
4923,757,4135,5
4924,757,4572,2
4925,757,5115,5
4926,758,957,4
4927,758,1152,4
4928,758,443,5
4929,758,1003,5
4930,758,3240,5
4931,758,4014,5
4932,758,4574,5
4933,759,2046,5
4934,759,957,5
4935,759,5361,4
4936,759,2840,5
4937,760,491,5
4938,760,476,5
4939,760,809,4
4940,761,5214,4
4941,761,1843,5
4942,761,3238,5
4943,761,3479,5
4944,761,165,5
4945,761,509,3
4946,762,3680,5
4947,762,3746,5
4948,762,3908,5
4949,762,1508,1
4950,762,4375,5
4951,762,4477,5
4952,762,410,5
4953,763,157,4
4954,763,2461,4
4955,763,2526,5
4956,763,3163,4
4957,763,2091,4
4958,763,395,4
4959,764,5445,2
4960,764,1085,4
4961,764,782,4
4962,764,4442,4
4963,764,5259,3
4964,765,517,3
4965,765,3752,5
4966,765,4081,4
4967,765,1871,5
4968,766,2065,5
4969,766,5185,4
4970,766,1782,5
4971,766,4073,5
4972,766,2324,5
4973,766,3220,4
4974,766,4180,4
4975,767,219,5
4976,767,491,5
4977,767,4047,4
4978,767,3907,4
4979,768,1514,5
4980,768,3692,5
4981,768,572,5
4982,769,5185,5
4983,769,2939,5
4984,769,1494,5
4985,770,1394,5
4986,770,2659,5
4987,770,383,5
4988,771,1065,4
4989,771,2699,5
4990,771,4688,4
4991,771,3707,5
4992,771,2989,4
4993,771,3139,3
4994,771,618,4
4995,771,3602,5
4996,771,2744,5
4997,771,1782,4
4998,771,2111,3
4999,771,2980,4
5000,771,3509,3
5001,771,2147,4
5002,771,2808,4
5003,771,3435,4
5004,771,3667,5
5005,771,4434,5
5006,771,4720,5
5007,771,3445,4
5008,771,2588,4
5009,771,3170,5
5010,771,3442,4
5011,772,4800,4
5012,772,1536,5
5013,772,5102,5
5014,773,1152,4
5015,773,4651,5
5016,773,517,5
5017,773,962,4
5018,773,984,4
5019,773,4236,4
5020,773,4364,5
5021,773,5240,5
5022,774,1707,5
5023,774,303,4
5024,774,3043,5
5025,775,1086,5
5026,775,4805,2
5027,775,969,4
5028,775,1824,5
5029,775,2101,5
5030,776,5350,4
5031,776,2189,5
5032,776,3564,4
5033,776,725,4
5034,776,1466,5
5035,776,1610,5
5036,776,5462,5
5037,776,811,4
5038,776,1450,4
5039,776,2229,4
5040,776,2737,4
5041,776,1999,4
5042,776,3204,5
5043,777,4360,5
5044,777,2061,4
5045,777,5059,5
5046,777,5215,5
5047,777,701,5
5048,778,3204,4
5049,778,331,4
5050,778,1732,5
5051,778,2716,5
5052,779,2202,3
5053,779,2286,5
5054,779,3163,4
5055,779,4467,5
5056,779,1754,4
5057,780,1990,5
5058,780,2189,5
5059,780,3715,5
5060,781,903,5
5061,781,1423,5
5062,781,5484,3
5063,782,538,4
5064,782,1532,4
5065,782,4706,4
5066,783,1669,5
5067,783,3427,5
5068,783,3379,5
5069,784,243,5
5070,784,3228,5
5071,784,4831,5
5072,784,5,5
5073,784,297,5
5074,784,346,5
5075,784,793,5
5076,784,4341,5
5077,784,4485,5
5078,784,4650,5
5079,784,4756,5
5080,784,230,5
5081,784,518,5
5082,784,1138,5
5083,784,1666,5
5084,784,3288,5
5085,785,3365,4
5086,785,1502,4
5087,785,5228,5
5088,786,882,4
5089,786,3667,4
5090,786,2014,4
5091,786,4912,5
5092,786,3988,4
5093,787,924,3
5094,787,1659,5
5095,787,1048,5
5096,788,4226,5
5097,788,1649,5
5098,788,2047,5
5099,788,2731,3
5100,788,5088,5
5101,788,1817,5
